OBJECTID,gridcode,pkey,longitude,latitude
50169,39430,39430,42.7500000,10.7500000
50170,39571,39571,43.2500000,10.7500000
50171,39718,39718,43.7500000,10.7500000
50172,39871,39871,44.2500000,10.7500000
50173,40178,40178,45.2500000,10.7500000
50174,40331,40331,45.7500000,10.7500000
50175,40481,40481,46.2500000,10.7500000
50176,40631,40631,46.7500000,10.7500000
50177,40781,40781,47.2500000,10.7500000
50178,40924,40924,47.7500000,10.7500000
50179,41064,41064,48.2500000,10.7500000
50180,41202,41202,48.7500000,10.7500000
50181,41331,41331,49.2500000,10.7500000
50182,41447,41447,49.7500000,10.7500000
50183,41552,41552,50.2500000,10.7500000
50184,41649,41649,50.7500000,10.7500000
50185,41740,41740,51.2500000,10.7500000
50186,46794,46794,75.7500000,10.7500000
50187,46922,46922,76.2500000,10.7500000
50188,47052,47052,76.7500000,10.7500000
50189,47183,47183,77.2500000,10.7500000
50190,47315,47315,77.7500000,10.7500000
50191,47446,47446,78.2500000,10.7500000
50192,47573,47573,78.7500000,10.7500000
50193,47701,47701,79.2500000,10.7500000
50194,47837,47837,79.7500000,10.7500000
50195,50687,50687,92.2500000,10.7500000
50196,52375,52375,98.7500000,10.7500000
50197,52527,52527,99.2500000,10.7500000
50198,53754,53754,103.2500000,10.7500000
50199,53910,53910,103.7500000,10.7500000
50200,54064,54064,104.2500000,10.7500000
50201,54218,54218,104.7500000,10.7500000
50202,54369,54369,105.2500000,10.7500000
50203,54520,54520,105.7500000,10.7500000
50204,54665,54665,106.2500000,10.7500000
50205,54804,54804,106.7500000,10.7500000
50206,54938,54938,107.2500000,10.7500000
50207,55072,55072,107.7500000,10.7500000
50208,55207,55207,108.2500000,10.7500000
50209,58294,58294,119.2500000,10.7500000
50210,58439,58439,119.7500000,10.7500000
50211,58742,58742,120.7500000,10.7500000
50212,58890,58890,121.2500000,10.7500000
50213,59191,59191,122.2500000,10.7500000
50214,59334,59334,122.7500000,10.7500000
50215,59467,59467,123.2500000,10.7500000
50216,59591,59591,123.7500000,10.7500000
50217,59851,59851,124.7500000,10.7500000
50218,59980,59980,125.2500000,10.7500000
50219,10225,10225,-85.7500000,10.2500000
50220,10326,10326,-85.2500000,10.2500000
50221,10430,10430,-84.7500000,10.2500000
50222,10534,10534,-84.2500000,10.2500000
50223,10641,10641,-83.7500000,10.2500000
50224,10750,10750,-83.2500000,10.2500000
50225,12462,12462,-75.7500000,10.2500000
50226,12610,12610,-75.2500000,10.2500000
50227,12761,12761,-74.7500000,10.2500000
50228,12910,12910,-74.2500000,10.2500000
50229,13073,13073,-73.7500000,10.2500000
50230,13237,13237,-73.2500000,10.2500000
50231,13402,13402,-72.7500000,10.2500000
50232,13575,13575,-72.2500000,10.2500000
50233,13760,13760,-71.7500000,10.2500000
50234,13954,13954,-71.2500000,10.2500000
50235,14155,14155,-70.7500000,10.2500000
50236,14363,14363,-70.2500000,10.2500000
50237,14572,14572,-69.7500000,10.2500000
50238,14778,14778,-69.2500000,10.2500000
50239,14978,14978,-68.7500000,10.2500000
50240,15174,15174,-68.2500000,10.2500000
50241,15364,15364,-67.7500000,10.2500000
50242,15549,15549,-67.2500000,10.2500000
50243,15729,15729,-66.7500000,10.2500000
50244,15906,15906,-66.2500000,10.2500000
50245,16080,16080,-65.7500000,10.2500000
50246,16248,16248,-65.2500000,10.2500000
50247,16413,16413,-64.7500000,10.2500000
50248,16584,16584,-64.2500000,10.2500000
50249,16743,16743,-63.7500000,10.2500000
50250,16897,16897,-63.2500000,10.2500000
50251,17048,17048,-62.7500000,10.2500000
50252,17335,17335,-61.7500000,10.2500000
50253,17478,17478,-61.2500000,10.2500000
50254,23740,23740,-14.7500000,10.2500000
50255,23781,23781,-14.2500000,10.2500000
50256,23823,23823,-13.7500000,10.2500000
50257,23870,23870,-13.2500000,10.2500000
50258,23915,23915,-12.7500000,10.2500000
50259,23960,23960,-12.2500000,10.2500000
50260,24006,24006,-11.7500000,10.2500000
50261,24052,24052,-11.2500000,10.2500000
50262,24099,24099,-10.7500000,10.2500000
50263,24146,24146,-10.2500000,10.2500000
50264,24202,24202,-9.7500000,10.2500000
50265,24263,24263,-9.2500000,10.2500000
50266,24334,24334,-8.7500000,10.2500000
50267,24414,24414,-8.2500000,10.2500000
50268,24498,24498,-7.7500000,10.2500000
50269,24582,24582,-7.2500000,10.2500000
50270,24667,24667,-6.7500000,10.2500000
50271,24756,24756,-6.2500000,10.2500000
50272,24849,24849,-5.7500000,10.2500000
50273,24936,24936,-5.2500000,10.2500000
50274,25028,25028,-4.7500000,10.2500000
50275,25121,25121,-4.2500000,10.2500000
50276,25216,25216,-3.7500000,10.2500000
50277,25312,25312,-3.2500000,10.2500000
50278,25410,25410,-2.7500000,10.2500000
50279,25508,25508,-2.2500000,10.2500000
50280,25604,25604,-1.7500000,10.2500000
50281,25703,25703,-1.2500000,10.2500000
50282,25804,25804,-0.7500000,10.2500000
50283,25900,25900,-0.2500000,10.2500000
50284,25992,25992,0.2500000,10.2500000
50285,26082,26082,0.7500000,10.2500000
50286,26168,26168,1.2500000,10.2500000
50287,26258,26258,1.7500000,10.2500000
50288,26346,26346,2.2500000,10.2500000
50289,26432,26432,2.7500000,10.2500000
50290,26516,26516,3.2500000,10.2500000
50291,26600,26600,3.7500000,10.2500000
50292,26682,26682,4.2500000,10.2500000
50293,26766,26766,4.7500000,10.2500000
50294,26855,26855,5.2500000,10.2500000
50295,26948,26948,5.7500000,10.2500000
50296,27045,27045,6.2500000,10.2500000
50297,27144,27144,6.7500000,10.2500000
50298,27243,27243,7.2500000,10.2500000
50299,27341,27341,7.7500000,10.2500000
50300,27440,27440,8.2500000,10.2500000
50301,27554,27554,8.7500000,10.2500000
50302,27678,27678,9.2500000,10.2500000
50303,27806,27806,9.7500000,10.2500000
50304,27936,27936,10.2500000,10.2500000
50305,28062,28062,10.7500000,10.2500000
50306,28194,28194,11.2500000,10.2500000
50307,28330,28330,11.7500000,10.2500000
50308,28472,28472,12.2500000,10.2500000
50309,28625,28625,12.7500000,10.2500000
50310,28792,28792,13.2500000,10.2500000
50311,28963,28963,13.7500000,10.2500000
50312,29137,29137,14.2500000,10.2500000
50313,29321,29321,14.7500000,10.2500000
50314,29507,29507,15.2500000,10.2500000
50315,29697,29697,15.7500000,10.2500000
50316,29883,29883,16.2500000,10.2500000
50317,30071,30071,16.7500000,10.2500000
50318,30262,30262,17.2500000,10.2500000
50319,30451,30451,17.7500000,10.2500000
50320,30637,30637,18.2500000,10.2500000
50321,30827,30827,18.7500000,10.2500000
50322,31012,31012,19.2500000,10.2500000
50323,31197,31197,19.7500000,10.2500000
50324,31384,31384,20.2500000,10.2500000
50325,31571,31571,20.7500000,10.2500000
50326,31761,31761,21.2500000,10.2500000
50327,31963,31963,21.7500000,10.2500000
50328,32167,32167,22.2500000,10.2500000
50329,32374,32374,22.7500000,10.2500000
50330,32582,32582,23.2500000,10.2500000
50331,32791,32791,23.7500000,10.2500000
50332,32995,32995,24.2500000,10.2500000
50333,33201,33201,24.7500000,10.2500000
50334,33406,33406,25.2500000,10.2500000
50335,33612,33612,25.7500000,10.2500000
50336,33817,33817,26.2500000,10.2500000
50337,34020,34020,26.7500000,10.2500000
50338,34223,34223,27.2500000,10.2500000
50339,34424,34424,27.7500000,10.2500000
50340,34623,34623,28.2500000,10.2500000
50341,34818,34818,28.7500000,10.2500000
50342,35012,35012,29.2500000,10.2500000
50343,35202,35202,29.7500000,10.2500000
50344,35392,35392,30.2500000,10.2500000
50345,35579,35579,30.7500000,10.2500000
50346,35761,35761,31.2500000,10.2500000
50347,35941,35941,31.7500000,10.2500000
50348,36121,36121,32.2500000,10.2500000
50349,36304,36304,32.7500000,10.2500000
50350,36483,36483,33.2500000,10.2500000
50351,36664,36664,33.7500000,10.2500000
50352,36843,36843,34.2500000,10.2500000
50353,37022,37022,34.7500000,10.2500000
50354,37195,37195,35.2500000,10.2500000
50355,37357,37357,35.7500000,10.2500000
50356,37523,37523,36.2500000,10.2500000
50357,37682,37682,36.7500000,10.2500000
50358,37839,37839,37.2500000,10.2500000
50359,37999,37999,37.7500000,10.2500000
50360,38155,38155,38.2500000,10.2500000
50361,38310,38310,38.7500000,10.2500000
50362,38464,38464,39.2500000,10.2500000
50363,38619,38619,39.7500000,10.2500000
50364,38767,38767,40.2500000,10.2500000
50365,38906,38906,40.7500000,10.2500000
50366,39036,39036,41.2500000,10.2500000
50367,39168,39168,41.7500000,10.2500000
50368,39297,39297,42.2500000,10.2500000
50369,39429,39429,42.7500000,10.2500000
50370,39570,39570,43.2500000,10.2500000
50371,39717,39717,43.7500000,10.2500000
50372,39870,39870,44.2500000,10.2500000
50373,40023,40023,44.7500000,10.2500000
50374,40177,40177,45.2500000,10.2500000
50375,40330,40330,45.7500000,10.2500000
50376,40480,40480,46.2500000,10.2500000
50377,40630,40630,46.7500000,10.2500000
50378,40780,40780,47.2500000,10.2500000
50379,40923,40923,47.7500000,10.2500000
50380,41063,41063,48.2500000,10.2500000
50381,41201,41201,48.7500000,10.2500000
50382,41330,41330,49.2500000,10.2500000
50383,41446,41446,49.7500000,10.2500000
50384,41551,41551,50.2500000,10.2500000
50385,41648,41648,50.7500000,10.2500000
50386,41739,41739,51.2500000,10.2500000
50387,46921,46921,76.2500000,10.2500000
50388,47051,47051,76.7500000,10.2500000
50389,47182,47182,77.2500000,10.2500000
50390,47314,47314,77.7500000,10.2500000
50391,47445,47445,78.2500000,10.2500000
50392,47572,47572,78.7500000,10.2500000
50393,47700,47700,79.2500000,10.2500000
50394,47836,47836,79.7500000,10.2500000
50395,52374,52374,98.7500000,10.2500000
50396,52526,52526,99.2500000,10.2500000
50397,53909,53909,103.7500000,10.2500000
50398,54063,54063,104.2500000,10.2500000
50399,54217,54217,104.7500000,10.2500000
50400,54368,54368,105.2500000,10.2500000
50401,54519,54519,105.7500000,10.2500000
50402,54664,54664,106.2500000,10.2500000
50403,54803,54803,106.7500000,10.2500000
50404,54937,54937,107.2500000,10.2500000
50405,58152,58152,118.7500000,10.2500000
50406,58293,58293,119.2500000,10.2500000
50407,58438,58438,119.7500000,10.2500000
50408,59333,59333,122.7500000,10.2500000
50409,59466,59466,123.2500000,10.2500000
50410,59590,59590,123.7500000,10.2500000
50411,59721,59721,124.2500000,10.2500000
50412,59850,59850,124.7500000,10.2500000
50413,59979,59979,125.2500000,10.2500000
50414,60110,60110,125.7500000,10.2500000
50415,63424,63424,139.7500000,10.2500000
50416,10224,10224,-85.7500000,9.7500000
50417,10325,10325,-85.2500000,9.7500000
50418,10429,10429,-84.7500000,9.7500000
50419,10533,10533,-84.2500000,9.7500000
50420,10640,10640,-83.7500000,9.7500000
50421,10749,10749,-83.2500000,9.7500000
50422,10853,10853,-82.7500000,9.7500000
50423,10952,10952,-82.2500000,9.7500000
50424,12461,12461,-75.7500000,9.7500000
50425,12609,12609,-75.2500000,9.7500000
50426,12760,12760,-74.7500000,9.7500000
50427,12909,12909,-74.2500000,9.7500000
50428,13072,13072,-73.7500000,9.7500000
50429,13236,13236,-73.2500000,9.7500000
50430,13401,13401,-72.7500000,9.7500000
50431,13574,13574,-72.2500000,9.7500000
50432,13953,13953,-71.2500000,9.7500000
50433,14154,14154,-70.7500000,9.7500000
50434,14362,14362,-70.2500000,9.7500000
50435,14571,14571,-69.7500000,9.7500000
50436,14777,14777,-69.2500000,9.7500000
50437,14977,14977,-68.7500000,9.7500000
50438,15173,15173,-68.2500000,9.7500000
50439,15363,15363,-67.7500000,9.7500000
50440,15548,15548,-67.2500000,9.7500000
50441,15728,15728,-66.7500000,9.7500000
50442,15905,15905,-66.2500000,9.7500000
50443,16079,16079,-65.7500000,9.7500000
50444,16247,16247,-65.2500000,9.7500000
50445,16412,16412,-64.7500000,9.7500000
50446,16583,16583,-64.2500000,9.7500000
50447,16742,16742,-63.7500000,9.7500000
50448,16896,16896,-63.2500000,9.7500000
50449,17047,17047,-62.7500000,9.7500000
50450,17193,17193,-62.2500000,9.7500000
50451,17334,17334,-61.7500000,9.7500000
50452,17477,17477,-61.2500000,9.7500000
50453,23822,23822,-13.7500000,9.7500000
50454,23869,23869,-13.2500000,9.7500000
50455,23914,23914,-12.7500000,9.7500000
50456,23959,23959,-12.2500000,9.7500000
50457,24005,24005,-11.7500000,9.7500000
50458,24051,24051,-11.2500000,9.7500000
50459,24098,24098,-10.7500000,9.7500000
50460,24145,24145,-10.2500000,9.7500000
50461,24201,24201,-9.7500000,9.7500000
50462,24262,24262,-9.2500000,9.7500000
50463,24333,24333,-8.7500000,9.7500000
50464,24413,24413,-8.2500000,9.7500000
50465,24497,24497,-7.7500000,9.7500000
50466,24581,24581,-7.2500000,9.7500000
50467,24666,24666,-6.7500000,9.7500000
50468,24755,24755,-6.2500000,9.7500000
50469,24848,24848,-5.7500000,9.7500000
50470,24935,24935,-5.2500000,9.7500000
50471,25027,25027,-4.7500000,9.7500000
50472,25120,25120,-4.2500000,9.7500000
50473,25215,25215,-3.7500000,9.7500000
50474,25311,25311,-3.2500000,9.7500000
50475,25409,25409,-2.7500000,9.7500000
50476,25507,25507,-2.2500000,9.7500000
50477,25603,25603,-1.7500000,9.7500000
50478,25702,25702,-1.2500000,9.7500000
50479,25803,25803,-0.7500000,9.7500000
50480,25899,25899,-0.2500000,9.7500000
50481,25991,25991,0.2500000,9.7500000
50482,26081,26081,0.7500000,9.7500000
50483,26167,26167,1.2500000,9.7500000
50484,26257,26257,1.7500000,9.7500000
50485,26345,26345,2.2500000,9.7500000
50486,26431,26431,2.7500000,9.7500000
50487,26515,26515,3.2500000,9.7500000
50488,26599,26599,3.7500000,9.7500000
50489,26681,26681,4.2500000,9.7500000
50490,26765,26765,4.7500000,9.7500000
50491,26854,26854,5.2500000,9.7500000
50492,26947,26947,5.7500000,9.7500000
50493,27044,27044,6.2500000,9.7500000
50494,27143,27143,6.7500000,9.7500000
50495,27242,27242,7.2500000,9.7500000
50496,27340,27340,7.7500000,9.7500000
50497,27439,27439,8.2500000,9.7500000
50498,27553,27553,8.7500000,9.7500000
50499,27677,27677,9.2500000,9.7500000
50500,27805,27805,9.7500000,9.7500000
50501,27935,27935,10.2500000,9.7500000
50502,28061,28061,10.7500000,9.7500000
50503,28193,28193,11.2500000,9.7500000
50504,28329,28329,11.7500000,9.7500000
50505,28471,28471,12.2500000,9.7500000
50506,28624,28624,12.7500000,9.7500000
50507,28791,28791,13.2500000,9.7500000
50508,28962,28962,13.7500000,9.7500000
50509,29136,29136,14.2500000,9.7500000
50510,29320,29320,14.7500000,9.7500000
50511,29506,29506,15.2500000,9.7500000
50512,29696,29696,15.7500000,9.7500000
50513,29882,29882,16.2500000,9.7500000
50514,30070,30070,16.7500000,9.7500000
50515,30261,30261,17.2500000,9.7500000
50516,30450,30450,17.7500000,9.7500000
50517,30636,30636,18.2500000,9.7500000
50518,30826,30826,18.7500000,9.7500000
50519,31011,31011,19.2500000,9.7500000
50520,31196,31196,19.7500000,9.7500000
50521,31383,31383,20.2500000,9.7500000
50522,31570,31570,20.7500000,9.7500000
50523,31760,31760,21.2500000,9.7500000
50524,31962,31962,21.7500000,9.7500000
50525,32166,32166,22.2500000,9.7500000
50526,32373,32373,22.7500000,9.7500000
50527,32581,32581,23.2500000,9.7500000
50528,32790,32790,23.7500000,9.7500000
50529,32994,32994,24.2500000,9.7500000
50530,33200,33200,24.7500000,9.7500000
50531,33405,33405,25.2500000,9.7500000
50532,33611,33611,25.7500000,9.7500000
50533,33816,33816,26.2500000,9.7500000
50534,34019,34019,26.7500000,9.7500000
50535,34222,34222,27.2500000,9.7500000
50536,34423,34423,27.7500000,9.7500000
50537,34622,34622,28.2500000,9.7500000
50538,34817,34817,28.7500000,9.7500000
50539,35011,35011,29.2500000,9.7500000
50540,35201,35201,29.7500000,9.7500000
50541,35391,35391,30.2500000,9.7500000
50542,35578,35578,30.7500000,9.7500000
50543,35760,35760,31.2500000,9.7500000
50544,35940,35940,31.7500000,9.7500000
50545,36120,36120,32.2500000,9.7500000
50546,36303,36303,32.7500000,9.7500000
50547,36482,36482,33.2500000,9.7500000
50548,36663,36663,33.7500000,9.7500000
50549,36842,36842,34.2500000,9.7500000
50550,37021,37021,34.7500000,9.7500000
50551,37194,37194,35.2500000,9.7500000
50552,37356,37356,35.7500000,9.7500000
50553,37522,37522,36.2500000,9.7500000
50554,37681,37681,36.7500000,9.7500000
50555,37838,37838,37.2500000,9.7500000
50556,37998,37998,37.7500000,9.7500000
50557,38154,38154,38.2500000,9.7500000
50558,38309,38309,38.7500000,9.7500000
50559,38463,38463,39.2500000,9.7500000
50560,38618,38618,39.7500000,9.7500000
50561,38766,38766,40.2500000,9.7500000
50562,38905,38905,40.7500000,9.7500000
50563,39035,39035,41.2500000,9.7500000
50564,39167,39167,41.7500000,9.7500000
50565,39296,39296,42.2500000,9.7500000
50566,39428,39428,42.7500000,9.7500000
50567,39569,39569,43.2500000,9.7500000
50568,39716,39716,43.7500000,9.7500000
50569,39869,39869,44.2500000,9.7500000
50570,40022,40022,44.7500000,9.7500000
50571,40176,40176,45.2500000,9.7500000
50572,40329,40329,45.7500000,9.7500000
50573,40479,40479,46.2500000,9.7500000
50574,40629,40629,46.7500000,9.7500000
50575,40779,40779,47.2500000,9.7500000
50576,40922,40922,47.7500000,9.7500000
50577,41062,41062,48.2500000,9.7500000
50578,41200,41200,48.7500000,9.7500000
50579,41329,41329,49.2500000,9.7500000
50580,41445,41445,49.7500000,9.7500000
50581,41550,41550,50.2500000,9.7500000
50582,41647,41647,50.7500000,9.7500000
50583,46920,46920,76.2500000,9.7500000
50584,47050,47050,76.7500000,9.7500000
50585,47181,47181,77.2500000,9.7500000
50586,47313,47313,77.7500000,9.7500000
50587,47444,47444,78.2500000,9.7500000
50588,47571,47571,78.7500000,9.7500000
50589,47699,47699,79.2500000,9.7500000
50590,47835,47835,79.7500000,9.7500000
50591,47971,47971,80.2500000,9.7500000
50592,52227,52227,98.2500000,9.7500000
50593,52373,52373,98.7500000,9.7500000
50594,52525,52525,99.2500000,9.7500000
50595,54216,54216,104.7500000,9.7500000
50596,54367,54367,105.2500000,9.7500000
50597,54518,54518,105.7500000,9.7500000
50598,54663,54663,106.2500000,9.7500000
50599,54802,54802,106.7500000,9.7500000
50600,58010,58010,118.2500000,9.7500000
50601,58151,58151,118.7500000,9.7500000
50602,59190,59190,122.2500000,9.7500000
50603,59332,59332,122.7500000,9.7500000
50604,59465,59465,123.2500000,9.7500000
50605,59589,59589,123.7500000,9.7500000
50606,59720,59720,124.2500000,9.7500000
50607,59978,59978,125.2500000,9.7500000
50608,60109,60109,125.7500000,9.7500000
50609,60236,60236,126.2500000,9.7500000
50610,63083,63083,138.2500000,9.7500000
50611,63423,63423,139.7500000,9.7500000
50612,66349,66349,160.7500000,9.7500000
50613,66385,66385,161.2500000,9.7500000
50614,10532,10532,-84.2500000,9.2500000
50615,10639,10639,-83.7500000,9.2500000
50616,10748,10748,-83.2500000,9.2500000
50617,10852,10852,-82.7500000,9.2500000
50618,10951,10951,-82.2500000,9.2500000
50619,11374,11374,-80.2500000,9.2500000
50620,11473,11473,-79.7500000,9.2500000
50621,11570,11570,-79.2500000,9.2500000
50622,11674,11674,-78.7500000,9.2500000
50623,11781,11781,-78.2500000,9.2500000
50624,12315,12315,-76.2500000,9.2500000
50625,12460,12460,-75.7500000,9.2500000
50626,12608,12608,-75.2500000,9.2500000
50627,12759,12759,-74.7500000,9.2500000
50628,12908,12908,-74.2500000,9.2500000
50629,13071,13071,-73.7500000,9.2500000
50630,13235,13235,-73.2500000,9.2500000
50631,13400,13400,-72.7500000,9.2500000
50632,13573,13573,-72.2500000,9.2500000
50633,13759,13759,-71.7500000,9.2500000
50634,13952,13952,-71.2500000,9.2500000
50635,14153,14153,-70.7500000,9.2500000
50636,14361,14361,-70.2500000,9.2500000
50637,14570,14570,-69.7500000,9.2500000
50638,14776,14776,-69.2500000,9.2500000
50639,14976,14976,-68.7500000,9.2500000
50640,15172,15172,-68.2500000,9.2500000
50641,15362,15362,-67.7500000,9.2500000
50642,15547,15547,-67.2500000,9.2500000
50643,15727,15727,-66.7500000,9.2500000
50644,15904,15904,-66.2500000,9.2500000
50645,16078,16078,-65.7500000,9.2500000
50646,16246,16246,-65.2500000,9.2500000
50647,16411,16411,-64.7500000,9.2500000
50648,16582,16582,-64.2500000,9.2500000
50649,16741,16741,-63.7500000,9.2500000
50650,16895,16895,-63.2500000,9.2500000
50651,17046,17046,-62.7500000,9.2500000
50652,17192,17192,-62.2500000,9.2500000
50653,17333,17333,-61.7500000,9.2500000
50654,17476,17476,-61.2500000,9.2500000
50655,17619,17619,-60.7500000,9.2500000
50656,23868,23868,-13.2500000,9.2500000
50657,23913,23913,-12.7500000,9.2500000
50658,23958,23958,-12.2500000,9.2500000
50659,24004,24004,-11.7500000,9.2500000
50660,24050,24050,-11.2500000,9.2500000
50661,24097,24097,-10.7500000,9.2500000
50662,24144,24144,-10.2500000,9.2500000
50663,24200,24200,-9.7500000,9.2500000
50664,24261,24261,-9.2500000,9.2500000
50665,24332,24332,-8.7500000,9.2500000
50666,24412,24412,-8.2500000,9.2500000
50667,24496,24496,-7.7500000,9.2500000
50668,24580,24580,-7.2500000,9.2500000
50669,24665,24665,-6.7500000,9.2500000
50670,24754,24754,-6.2500000,9.2500000
50671,24847,24847,-5.7500000,9.2500000
50672,24934,24934,-5.2500000,9.2500000
50673,25026,25026,-4.7500000,9.2500000
50674,25119,25119,-4.2500000,9.2500000
50675,25214,25214,-3.7500000,9.2500000
50676,25310,25310,-3.2500000,9.2500000
50677,25408,25408,-2.7500000,9.2500000
50678,25506,25506,-2.2500000,9.2500000
50679,25602,25602,-1.7500000,9.2500000
50680,25701,25701,-1.2500000,9.2500000
50681,25802,25802,-0.7500000,9.2500000
50682,25898,25898,-0.2500000,9.2500000
50683,25990,25990,0.2500000,9.2500000
50684,26080,26080,0.7500000,9.2500000
50685,26166,26166,1.2500000,9.2500000
50686,26256,26256,1.7500000,9.2500000
50687,26344,26344,2.2500000,9.2500000
50688,26430,26430,2.7500000,9.2500000
50689,26514,26514,3.2500000,9.2500000
50690,26598,26598,3.7500000,9.2500000
50691,26680,26680,4.2500000,9.2500000
50692,26764,26764,4.7500000,9.2500000
50693,26853,26853,5.2500000,9.2500000
50694,26946,26946,5.7500000,9.2500000
50695,27043,27043,6.2500000,9.2500000
50696,27142,27142,6.7500000,9.2500000
50697,27241,27241,7.2500000,9.2500000
50698,27339,27339,7.7500000,9.2500000
50699,27438,27438,8.2500000,9.2500000
50700,27552,27552,8.7500000,9.2500000
50701,27676,27676,9.2500000,9.2500000
50702,27804,27804,9.7500000,9.2500000
50703,27934,27934,10.2500000,9.2500000
50704,28060,28060,10.7500000,9.2500000
50705,28192,28192,11.2500000,9.2500000
50706,28328,28328,11.7500000,9.2500000
50707,28470,28470,12.2500000,9.2500000
50708,28623,28623,12.7500000,9.2500000
50709,28790,28790,13.2500000,9.2500000
50710,28961,28961,13.7500000,9.2500000
50711,29135,29135,14.2500000,9.2500000
50712,29319,29319,14.7500000,9.2500000
50713,29505,29505,15.2500000,9.2500000
50714,29695,29695,15.7500000,9.2500000
50715,29881,29881,16.2500000,9.2500000
50716,30069,30069,16.7500000,9.2500000
50717,30260,30260,17.2500000,9.2500000
50718,30449,30449,17.7500000,9.2500000
50719,30635,30635,18.2500000,9.2500000
50720,30825,30825,18.7500000,9.2500000
50721,31010,31010,19.2500000,9.2500000
50722,31195,31195,19.7500000,9.2500000
50723,31382,31382,20.2500000,9.2500000
50724,31569,31569,20.7500000,9.2500000
50725,31759,31759,21.2500000,9.2500000
50726,31961,31961,21.7500000,9.2500000
50727,32165,32165,22.2500000,9.2500000
50728,32372,32372,22.7500000,9.2500000
50729,32580,32580,23.2500000,9.2500000
50730,32789,32789,23.7500000,9.2500000
50731,32993,32993,24.2500000,9.2500000
50732,33199,33199,24.7500000,9.2500000
50733,33404,33404,25.2500000,9.2500000
50734,33610,33610,25.7500000,9.2500000
50735,33815,33815,26.2500000,9.2500000
50736,34018,34018,26.7500000,9.2500000
50737,34221,34221,27.2500000,9.2500000
50738,34422,34422,27.7500000,9.2500000
50739,34621,34621,28.2500000,9.2500000
50740,34816,34816,28.7500000,9.2500000
50741,35010,35010,29.2500000,9.2500000
50742,35200,35200,29.7500000,9.2500000
50743,35390,35390,30.2500000,9.2500000
50744,35577,35577,30.7500000,9.2500000
50745,35759,35759,31.2500000,9.2500000
50746,35939,35939,31.7500000,9.2500000
50747,36119,36119,32.2500000,9.2500000
50748,36302,36302,32.7500000,9.2500000
50749,36481,36481,33.2500000,9.2500000
50750,36662,36662,33.7500000,9.2500000
50751,36841,36841,34.2500000,9.2500000
50752,37020,37020,34.7500000,9.2500000
50753,37193,37193,35.2500000,9.2500000
50754,37355,37355,35.7500000,9.2500000
50755,37521,37521,36.2500000,9.2500000
50756,37680,37680,36.7500000,9.2500000
50757,37837,37837,37.2500000,9.2500000
50758,37997,37997,37.7500000,9.2500000
50759,38153,38153,38.2500000,9.2500000
50760,38308,38308,38.7500000,9.2500000
50761,38462,38462,39.2500000,9.2500000
50762,38617,38617,39.7500000,9.2500000
50763,38765,38765,40.2500000,9.2500000
50764,38904,38904,40.7500000,9.2500000
50765,39034,39034,41.2500000,9.2500000
50766,39166,39166,41.7500000,9.2500000
50767,39295,39295,42.2500000,9.2500000
50768,39427,39427,42.7500000,9.2500000
50769,39568,39568,43.2500000,9.2500000
50770,39715,39715,43.7500000,9.2500000
50771,39868,39868,44.2500000,9.2500000
50772,40021,40021,44.7500000,9.2500000
50773,40175,40175,45.2500000,9.2500000
50774,40328,40328,45.7500000,9.2500000
50775,40478,40478,46.2500000,9.2500000
50776,40628,40628,46.7500000,9.2500000
50777,40778,40778,47.2500000,9.2500000
50778,40921,40921,47.7500000,9.2500000
50779,41061,41061,48.2500000,9.2500000
50780,41199,41199,48.7500000,9.2500000
50781,41328,41328,49.2500000,9.2500000
50782,41444,41444,49.7500000,9.2500000
50783,41549,41549,50.2500000,9.2500000
50784,41646,41646,50.7500000,9.2500000
50785,46919,46919,76.2500000,9.2500000
50786,47049,47049,76.7500000,9.2500000
50787,47180,47180,77.2500000,9.2500000
50788,47312,47312,77.7500000,9.2500000
50789,47443,47443,78.2500000,9.2500000
50790,47570,47570,78.7500000,9.2500000
50791,47698,47698,79.2500000,9.2500000
50792,47834,47834,79.7500000,9.2500000
50793,47970,47970,80.2500000,9.2500000
50794,48103,48103,80.7500000,9.2500000
50795,52226,52226,98.2500000,9.2500000
50796,52372,52372,98.7500000,9.2500000
50797,52524,52524,99.2500000,9.2500000
50798,52678,52678,99.7500000,9.2500000
50799,54215,54215,104.7500000,9.2500000
50800,54366,54366,105.2500000,9.2500000
50801,54517,54517,105.7500000,9.2500000
50802,54662,54662,106.2500000,9.2500000
50803,57867,57867,117.7500000,9.2500000
50804,58009,58009,118.2500000,9.2500000
50805,58150,58150,118.7500000,9.2500000
50806,59331,59331,122.7500000,9.2500000
50807,59464,59464,123.2500000,9.2500000
50808,59588,59588,123.7500000,9.2500000
50809,59849,59849,124.7500000,9.2500000
50810,60108,60108,125.7500000,9.2500000
50811,60235,60235,126.2500000,9.2500000
50812,63082,63082,138.2500000,9.2500000
50813,66903,66903,170.2500000,9.2500000
50814,10638,10638,-83.7500000,8.7500000
50815,10747,10747,-83.2500000,8.7500000
50816,10851,10851,-82.7500000,8.7500000
50817,10950,10950,-82.2500000,8.7500000
50818,11055,11055,-81.7500000,8.7500000
50819,11161,11161,-81.2500000,8.7500000
50820,11272,11272,-80.7500000,8.7500000
50821,11373,11373,-80.2500000,8.7500000
50822,11472,11472,-79.7500000,8.7500000
50823,11569,11569,-79.2500000,8.7500000
