INPUT_TABLE,,,,
Variable ID,,,,
GrdRenewRsrcMaxNoFO,,,,
,,,,
region,renewresource,sub.renewable.resource,year.fillout,maxSubResource
South Africa,South Africa-West Coast-water withdrawals,runoff,2065,9.429
South Africa,South Africa-West Coast-water withdrawals,runoff,2070,9.429
South Africa,South Africa-West Coast-water withdrawals,runoff,2075,9.429
South Africa,South Africa-West Coast-water withdrawals,runoff,2080,9.429
South Africa,South Africa-West Coast-water withdrawals,runoff,2085,9.429
South Africa,South Africa-West Coast-water withdrawals,runoff,2090,9.429
South Africa,South Africa-West Coast-water withdrawals,runoff,2095,9.429
South Africa,South Africa-West Coast-water withdrawals,runoff,2100,9.429
South America_Northern,Magdalena-water withdrawals,runoff,1975,226.167
South America_Northern,Magdalena-water withdrawals,runoff,1990,226.167
South America_Northern,Magdalena-water withdrawals,runoff,2005,226.167
South America_Northern,Magdalena-water withdrawals,runoff,2010,226.167
South America_Northern,Magdalena-water withdrawals,runoff,2015,226.167
South America_Northern,Magdalena-water withdrawals,runoff,2020,226.167
South America_Northern,Magdalena-water withdrawals,runoff,2025,226.167
South America_Northern,Magdalena-water withdrawals,runoff,2030,226.167
South America_Northern,Magdalena-water withdrawals,runoff,2035,226.167
South America_Northern,Magdalena-water withdrawals,runoff,2040,226.167
South America_Northern,Magdalena-water withdrawals,runoff,2045,226.167
South America_Northern,Magdalena-water withdrawals,runoff,2050,226.167
South America_Northern,Magdalena-water withdrawals,runoff,2055,226.167
South America_Northern,Magdalena-water withdrawals,runoff,2060,226.167
South America_Northern,Magdalena-water withdrawals,runoff,2065,226.167
South America_Northern,Magdalena-water withdrawals,runoff,2070,226.167
South America_Northern,Magdalena-water withdrawals,runoff,2075,226.167
South America_Northern,Magdalena-water withdrawals,runoff,2080,226.167
South America_Northern,Magdalena-water withdrawals,runoff,2085,226.167
South America_Northern,Magdalena-water withdrawals,runoff,2090,226.167
South America_Northern,Magdalena-water withdrawals,runoff,2095,226.167
South America_Northern,Magdalena-water withdrawals,runoff,2100,226.167
South America_Southern,La Puna Region-water withdrawals,runoff,1975,39.22
South America_Southern,La Puna Region-water withdrawals,runoff,1990,39.22
South America_Southern,La Puna Region-water withdrawals,runoff,2005,39.22
South America_Southern,La Puna Region-water withdrawals,runoff,2010,39.22
South America_Southern,La Puna Region-water withdrawals,runoff,2015,39.22
South America_Southern,La Puna Region-water withdrawals,runoff,2020,39.22
South America_Southern,La Puna Region-water withdrawals,runoff,2025,39.22
South America_Southern,La Puna Region-water withdrawals,runoff,2030,39.22
South America_Southern,La Puna Region-water withdrawals,runoff,2035,39.22
South America_Southern,La Puna Region-water withdrawals,runoff,2040,39.22
South America_Southern,La Puna Region-water withdrawals,runoff,2045,39.22
South America_Southern,La Puna Region-water withdrawals,runoff,2050,39.22
South America_Southern,La Puna Region-water withdrawals,runoff,2055,39.22
South America_Southern,La Puna Region-water withdrawals,runoff,2060,39.22
South America_Southern,La Puna Region-water withdrawals,runoff,2065,39.22
South America_Southern,La Puna Region-water withdrawals,runoff,2070,39.22
South America_Southern,La Puna Region-water withdrawals,runoff,2075,39.22
South America_Southern,La Puna Region-water withdrawals,runoff,2080,39.22
South America_Southern,La Puna Region-water withdrawals,runoff,2085,39.22
South America_Southern,La Puna Region-water withdrawals,runoff,2090,39.22
South America_Southern,La Puna Region-water withdrawals,runoff,2095,39.22
South America_Southern,La Puna Region-water withdrawals,runoff,2100,39.22
South America_Southern,Negro-water withdrawals,runoff,1975,46.539
South America_Southern,Negro-water withdrawals,runoff,1990,46.539
South America_Southern,Negro-water withdrawals,runoff,2005,46.539
South America_Southern,Negro-water withdrawals,runoff,2010,46.539
South America_Southern,Negro-water withdrawals,runoff,2015,46.539
South America_Southern,Negro-water withdrawals,runoff,2020,46.539
South America_Southern,Negro-water withdrawals,runoff,2025,46.539
South America_Southern,Negro-water withdrawals,runoff,2030,46.539
South America_Southern,Negro-water withdrawals,runoff,2035,46.539
South America_Southern,Negro-water withdrawals,runoff,2040,46.539
South America_Southern,Negro-water withdrawals,runoff,2045,46.539
South America_Southern,Negro-water withdrawals,runoff,2050,46.539
South America_Southern,Negro-water withdrawals,runoff,2055,46.539
South America_Southern,Negro-water withdrawals,runoff,2060,46.539
South America_Southern,Negro-water withdrawals,runoff,2065,46.539
South America_Southern,Negro-water withdrawals,runoff,2070,46.539
South America_Southern,Negro-water withdrawals,runoff,2075,46.539
South America_Southern,Negro-water withdrawals,runoff,2080,46.539
South America_Southern,Negro-water withdrawals,runoff,2085,46.539
South America_Southern,Negro-water withdrawals,runoff,2090,46.539
South America_Southern,Negro-water withdrawals,runoff,2095,46.539
South America_Southern,Negro-water withdrawals,runoff,2100,46.539
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,1975,18.915
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,1990,18.915
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,2005,18.915
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,2010,18.915
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,2015,18.915
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,2020,18.915
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,2025,18.915
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,2030,18.915
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,2035,18.915
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,2040,18.915
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,2045,18.915
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,2050,18.915
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,2055,18.915
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,2060,18.915
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,2065,18.915
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,2070,18.915
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,2075,18.915
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,2080,18.915
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,2085,18.915
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,2090,18.915
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,2095,18.915
South America_Southern,North Chile-Pacific Coast-water withdrawals,runoff,2100,18.915
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,1975,30.943
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,1990,30.943
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,2005,30.943
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,2010,30.943
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,2015,30.943
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,2020,30.943
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,2025,30.943
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,2030,30.943
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,2035,30.943
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,2040,30.943
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,2045,30.943
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,2050,30.943
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,2055,30.943
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,2060,30.943
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,2065,30.943
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,2070,30.943
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,2075,30.943
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,2080,30.943
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,2085,30.943
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,2090,30.943
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,2095,30.943
South America_Southern,Peru-Pacific Coast-water withdrawals,runoff,2100,30.943
South America_Southern,Salinas Grandes-water withdrawals,runoff,1975,16.432
South America_Southern,Salinas Grandes-water withdrawals,runoff,1990,16.432
South America_Southern,Salinas Grandes-water withdrawals,runoff,2005,16.432
South America_Southern,Salinas Grandes-water withdrawals,runoff,2010,16.432
South America_Southern,Salinas Grandes-water withdrawals,runoff,2015,16.432
South America_Southern,Salinas Grandes-water withdrawals,runoff,2020,16.432
South America_Southern,Salinas Grandes-water withdrawals,runoff,2025,16.432
South America_Southern,Salinas Grandes-water withdrawals,runoff,2030,16.432
South America_Southern,Salinas Grandes-water withdrawals,runoff,2035,16.432
South America_Southern,Salinas Grandes-water withdrawals,runoff,2040,16.432
South America_Southern,Salinas Grandes-water withdrawals,runoff,2045,16.432
South America_Southern,Salinas Grandes-water withdrawals,runoff,2050,16.432
South America_Southern,Salinas Grandes-water withdrawals,runoff,2055,16.432
South America_Southern,Salinas Grandes-water withdrawals,runoff,2060,16.432
South America_Southern,Salinas Grandes-water withdrawals,runoff,2065,16.432
South America_Southern,Salinas Grandes-water withdrawals,runoff,2070,16.432
South America_Southern,Salinas Grandes-water withdrawals,runoff,2075,16.432
South America_Southern,Salinas Grandes-water withdrawals,runoff,2080,16.432
South America_Southern,Salinas Grandes-water withdrawals,runoff,2085,16.432
South America_Southern,Salinas Grandes-water withdrawals,runoff,2090,16.432
South America_Southern,Salinas Grandes-water withdrawals,runoff,2095,16.432
South America_Southern,Salinas Grandes-water withdrawals,runoff,2100,16.432
South America_Southern,South America-Colorado-water withdrawals,runoff,1975,40.291
South America_Southern,South America-Colorado-water withdrawals,runoff,1990,40.291
South America_Southern,South America-Colorado-water withdrawals,runoff,2005,40.291
South America_Southern,South America-Colorado-water withdrawals,runoff,2010,40.291
South America_Southern,South America-Colorado-water withdrawals,runoff,2015,40.291
South America_Southern,South America-Colorado-water withdrawals,runoff,2020,40.291
South America_Southern,South America-Colorado-water withdrawals,runoff,2025,40.291
South America_Southern,South America-Colorado-water withdrawals,runoff,2030,40.291
South America_Southern,South America-Colorado-water withdrawals,runoff,2035,40.291
South America_Southern,South America-Colorado-water withdrawals,runoff,2040,40.291
South America_Southern,South America-Colorado-water withdrawals,runoff,2045,40.291
South America_Southern,South America-Colorado-water withdrawals,runoff,2050,40.291
South America_Southern,South America-Colorado-water withdrawals,runoff,2055,40.291
South America_Southern,South America-Colorado-water withdrawals,runoff,2060,40.291
South America_Southern,South America-Colorado-water withdrawals,runoff,2065,40.291
South America_Southern,South America-Colorado-water withdrawals,runoff,2070,40.291
South America_Southern,South America-Colorado-water withdrawals,runoff,2075,40.291
South America_Southern,South America-Colorado-water withdrawals,runoff,2080,40.291
South America_Southern,South America-Colorado-water withdrawals,runoff,2085,40.291
South America_Southern,South America-Colorado-water withdrawals,runoff,2090,40.291
South America_Southern,South America-Colorado-water withdrawals,runoff,2095,40.291
South America_Southern,South America-Colorado-water withdrawals,runoff,2100,40.291
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,1975,90.133
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,1990,90.133
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,2005,90.133
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,2010,90.133
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,2015,90.133
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,2020,90.133
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,2025,90.133
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,2030,90.133
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,2035,90.133
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,2040,90.133
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,2045,90.133
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,2050,90.133
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,2055,90.133
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,2060,90.133
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,2065,90.133
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,2070,90.133
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,2075,90.133
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,2080,90.133
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,2085,90.133
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,2090,90.133
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,2095,90.133
South America_Southern,South Argentina-South Atlantic Coast-water withdrawals,runoff,2100,90.133
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,1975,589.264
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,1990,589.264
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,2005,589.264
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,2010,589.264
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,2015,589.264
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,2020,589.264
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,2025,589.264
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,2030,589.264
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,2035,589.264
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,2040,589.264
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,2045,589.264
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,2050,589.264
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,2055,589.264
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,2060,589.264
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,2065,589.264
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,2070,589.264
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,2075,589.264
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,2080,589.264
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,2085,589.264
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,2090,589.264
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,2095,589.264
South America_Southern,South Chile-Pacific Coast-water withdrawals,runoff,2100,589.264
South Asia,Sri Lanka-water withdrawals,runoff,1975,43.936
South Asia,Sri Lanka-water withdrawals,runoff,1990,43.936
South Asia,Sri Lanka-water withdrawals,runoff,2005,43.936
South Asia,Sri Lanka-water withdrawals,runoff,2010,43.936
South Asia,Sri Lanka-water withdrawals,runoff,2015,43.936
South Asia,Sri Lanka-water withdrawals,runoff,2020,43.936
South Asia,Sri Lanka-water withdrawals,runoff,2025,43.936
South Asia,Sri Lanka-water withdrawals,runoff,2030,43.936
South Asia,Sri Lanka-water withdrawals,runoff,2035,43.936
South Asia,Sri Lanka-water withdrawals,runoff,2040,43.936
South Asia,Sri Lanka-water withdrawals,runoff,2045,43.936
South Asia,Sri Lanka-water withdrawals,runoff,2050,43.936
South Asia,Sri Lanka-water withdrawals,runoff,2055,43.936
South Asia,Sri Lanka-water withdrawals,runoff,2060,43.936
South Asia,Sri Lanka-water withdrawals,runoff,2065,43.936
South Asia,Sri Lanka-water withdrawals,runoff,2070,43.936
South Asia,Sri Lanka-water withdrawals,runoff,2075,43.936
South Asia,Sri Lanka-water withdrawals,runoff,2080,43.936
South Asia,Sri Lanka-water withdrawals,runoff,2085,43.936
South Asia,Sri Lanka-water withdrawals,runoff,2090,43.936
South Asia,Sri Lanka-water withdrawals,runoff,2095,43.936
South Asia,Sri Lanka-water withdrawals,runoff,2100,43.936
Southeast Asia,Chao Phraya-water withdrawals,runoff,1975,40.075
Southeast Asia,Chao Phraya-water withdrawals,runoff,1990,40.075
Southeast Asia,Chao Phraya-water withdrawals,runoff,2005,40.075
Southeast Asia,Chao Phraya-water withdrawals,runoff,2010,40.075
Southeast Asia,Chao Phraya-water withdrawals,runoff,2015,40.075
Southeast Asia,Chao Phraya-water withdrawals,runoff,2020,40.075
Southeast Asia,Chao Phraya-water withdrawals,runoff,2025,40.075
Southeast Asia,Chao Phraya-water withdrawals,runoff,2030,40.075
Southeast Asia,Chao Phraya-water withdrawals,runoff,2035,40.075
Southeast Asia,Chao Phraya-water withdrawals,runoff,2040,40.075
Southeast Asia,Chao Phraya-water withdrawals,runoff,2045,40.075
Southeast Asia,Chao Phraya-water withdrawals,runoff,2050,40.075
Southeast Asia,Chao Phraya-water withdrawals,runoff,2055,40.075
Southeast Asia,Chao Phraya-water withdrawals,runoff,2060,40.075
Southeast Asia,Chao Phraya-water withdrawals,runoff,2065,40.075
Southeast Asia,Chao Phraya-water withdrawals,runoff,2070,40.075
Southeast Asia,Chao Phraya-water withdrawals,runoff,2075,40.075
Southeast Asia,Chao Phraya-water withdrawals,runoff,2080,40.075
Southeast Asia,Chao Phraya-water withdrawals,runoff,2085,40.075
Southeast Asia,Chao Phraya-water withdrawals,runoff,2090,40.075
Southeast Asia,Chao Phraya-water withdrawals,runoff,2095,40.075
Southeast Asia,Chao Phraya-water withdrawals,runoff,2100,40.075
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,1975,59.926
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,1990,59.926
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,2005,59.926
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,2010,59.926
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,2015,59.926
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,2020,59.926
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,2025,59.926
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,2030,59.926
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,2035,59.926
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,2040,59.926
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,2045,59.926
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,2050,59.926
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,2055,59.926
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,2060,59.926
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,2065,59.926
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,2070,59.926
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,2075,59.926
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,2080,59.926
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,2085,59.926
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,2090,59.926
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,2095,59.926
Southeast Asia,Gulf of Thailand Coast-water withdrawals,runoff,2100,59.926
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,1975,616.621
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,1990,616.621
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,2005,616.621
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,2010,616.621
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,2015,616.621
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,2020,616.621
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,2025,616.621
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,2030,616.621
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,2035,616.621
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,2040,616.621
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,2045,616.621
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,2050,616.621
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,2055,616.621
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,2060,616.621
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,2065,616.621
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,2070,616.621
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,2075,616.621
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,2080,616.621
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,2085,616.621
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,2090,616.621
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,2095,616.621
Southeast Asia,Papua New Guinea Coast-water withdrawals,runoff,2100,616.621
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,1975,390.031
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,1990,390.031
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,2005,390.031
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,2010,390.031
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,2015,390.031
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,2020,390.031
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,2025,390.031
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,2030,390.031
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,2035,390.031
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,2040,390.031
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,2045,390.031
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,2050,390.031
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,2055,390.031
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,2060,390.031
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,2065,390.031
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,2070,390.031
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,2075,390.031
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,2080,390.031
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,2085,390.031
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,2090,390.031
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,2095,390.031
Southeast Asia,Peninsula Malaysia-water withdrawals,runoff,2100,390.031
Southeast Asia,Philippines-water withdrawals,runoff,1975,409.327
Southeast Asia,Philippines-water withdrawals,runoff,1990,409.327
Southeast Asia,Philippines-water withdrawals,runoff,2005,409.327
Southeast Asia,Philippines-water withdrawals,runoff,2010,409.327
Southeast Asia,Philippines-water withdrawals,runoff,2015,409.327
Southeast Asia,Philippines-water withdrawals,runoff,2020,409.327
Southeast Asia,Philippines-water withdrawals,runoff,2025,409.327
Southeast Asia,Philippines-water withdrawals,runoff,2030,409.327
Southeast Asia,Philippines-water withdrawals,runoff,2035,409.327
Southeast Asia,Philippines-water withdrawals,runoff,2040,409.327
Southeast Asia,Philippines-water withdrawals,runoff,2045,409.327
Southeast Asia,Philippines-water withdrawals,runoff,2050,409.327
Southeast Asia,Philippines-water withdrawals,runoff,2055,409.327
Southeast Asia,Philippines-water withdrawals,runoff,2060,409.327
Southeast Asia,Philippines-water withdrawals,runoff,2065,409.327
Southeast Asia,Philippines-water withdrawals,runoff,2070,409.327
Southeast Asia,Philippines-water withdrawals,runoff,2075,409.327
Southeast Asia,Philippines-water withdrawals,runoff,2080,409.327
Southeast Asia,Philippines-water withdrawals,runoff,2085,409.327
Southeast Asia,Philippines-water withdrawals,runoff,2090,409.327
Southeast Asia,Philippines-water withdrawals,runoff,2095,409.327
Southeast Asia,Philippines-water withdrawals,runoff,2100,409.327
Southeast Asia,Sittang-water withdrawals,runoff,1975,66.512
Southeast Asia,Sittang-water withdrawals,runoff,1990,66.512
Southeast Asia,Sittang-water withdrawals,runoff,2005,66.512
Southeast Asia,Sittang-water withdrawals,runoff,2010,66.512
Southeast Asia,Sittang-water withdrawals,runoff,2015,66.512
Southeast Asia,Sittang-water withdrawals,runoff,2020,66.512
Southeast Asia,Sittang-water withdrawals,runoff,2025,66.512
Southeast Asia,Sittang-water withdrawals,runoff,2030,66.512
Southeast Asia,Sittang-water withdrawals,runoff,2035,66.512
Southeast Asia,Sittang-water withdrawals,runoff,2040,66.512
Southeast Asia,Sittang-water withdrawals,runoff,2045,66.512
Southeast Asia,Sittang-water withdrawals,runoff,2050,66.512
Southeast Asia,Sittang-water withdrawals,runoff,2055,66.512
Southeast Asia,Sittang-water withdrawals,runoff,2060,66.512
Southeast Asia,Sittang-water withdrawals,runoff,2065,66.512
Southeast Asia,Sittang-water withdrawals,runoff,2070,66.512
Southeast Asia,Sittang-water withdrawals,runoff,2075,66.512
Southeast Asia,Sittang-water withdrawals,runoff,2080,66.512
Southeast Asia,Sittang-water withdrawals,runoff,2085,66.512
Southeast Asia,Sittang-water withdrawals,runoff,2090,66.512
Southeast Asia,Sittang-water withdrawals,runoff,2095,66.512
Southeast Asia,Sittang-water withdrawals,runoff,2100,66.512
Southeast Asia,Solomon Islands-water withdrawals,runoff,1975,67.974
Southeast Asia,Solomon Islands-water withdrawals,runoff,1990,67.974
Southeast Asia,Solomon Islands-water withdrawals,runoff,2005,67.974
Southeast Asia,Solomon Islands-water withdrawals,runoff,2010,67.974
Southeast Asia,Solomon Islands-water withdrawals,runoff,2015,67.974
Southeast Asia,Solomon Islands-water withdrawals,runoff,2020,67.974
Southeast Asia,Solomon Islands-water withdrawals,runoff,2025,67.974
Southeast Asia,Solomon Islands-water withdrawals,runoff,2030,67.974
Southeast Asia,Solomon Islands-water withdrawals,runoff,2035,67.974
Southeast Asia,Solomon Islands-water withdrawals,runoff,2040,67.974
Southeast Asia,Solomon Islands-water withdrawals,runoff,2045,67.974
Southeast Asia,Solomon Islands-water withdrawals,runoff,2050,67.974
Southeast Asia,Solomon Islands-water withdrawals,runoff,2055,67.974
Southeast Asia,Solomon Islands-water withdrawals,runoff,2060,67.974
Southeast Asia,Solomon Islands-water withdrawals,runoff,2065,67.974
Southeast Asia,Solomon Islands-water withdrawals,runoff,2070,67.974
Southeast Asia,Solomon Islands-water withdrawals,runoff,2075,67.974
Southeast Asia,Solomon Islands-water withdrawals,runoff,2080,67.974
Southeast Asia,Solomon Islands-water withdrawals,runoff,2085,67.974
Southeast Asia,Solomon Islands-water withdrawals,runoff,2090,67.974
Southeast Asia,Solomon Islands-water withdrawals,runoff,2095,67.974
Southeast Asia,Solomon Islands-water withdrawals,runoff,2100,67.974
Southeast Asia,South Pacific Islands-water withdrawals,runoff,1975,447.257
Southeast Asia,South Pacific Islands-water withdrawals,runoff,1990,447.257
Southeast Asia,South Pacific Islands-water withdrawals,runoff,2005,447.257
Southeast Asia,South Pacific Islands-water withdrawals,runoff,2010,447.257
Southeast Asia,South Pacific Islands-water withdrawals,runoff,2015,447.257
Southeast Asia,South Pacific Islands-water withdrawals,runoff,2020,447.257
Southeast Asia,South Pacific Islands-water withdrawals,runoff,2025,447.257
Southeast Asia,South Pacific Islands-water withdrawals,runoff,2030,447.257
Southeast Asia,South Pacific Islands-water withdrawals,runoff,2035,447.257
Southeast Asia,South Pacific Islands-water withdrawals,runoff,2040,447.257
Southeast Asia,South Pacific Islands-water withdrawals,runoff,2045,447.257
Southeast Asia,South Pacific Islands-water withdrawals,runoff,2050,447.257
Southeast Asia,South Pacific Islands-water withdrawals,runoff,2055,447.257
Southeast Asia,South Pacific Islands-water withdrawals,runoff,2060,447.257
Southeast Asia,South Pacific Islands-water withdrawals,runoff,2065,447.257
Southeast Asia,South Pacific Islands-water withdrawals,runoff,2070,447.257
Southeast Asia,South Pacific Islands-water withdrawals,runoff,2075,447.257
Southeast Asia,South Pacific Islands-water withdrawals,runoff,2080,447.257
Southeast Asia,South Pacific Islands-water withdrawals,runoff,2085,447.257
Southeast Asia,South Pacific Islands-water withdrawals,runoff,2090,447.257
