INPUT_TABLE
Variable ID
RenewRsrcCurves

region,renewresource,sub.renewable.resource,grade,available,extractioncost
EU-15,Arctic Ocean Islands-water withdrawals,runoff,grade8,0.376444444444444,0.000475802469135803
EU-15,Arctic Ocean Islands-water withdrawals,runoff,grade9,0.430222222222222,0.000705308641975309
EU-15,Arctic Ocean Islands-water withdrawals,runoff,grade10,0.484,0.001
EU-15,Arctic Ocean Islands-water withdrawals,runoff,grade11,0.5356,0.144807020985454
EU-15,Arctic Ocean Islands-water withdrawals,runoff,grade12,0.5872,0.556247234210909
EU-15,Arctic Ocean Islands-water withdrawals,runoff,grade13,0.6388,1.20629927417091
EU-15,Arctic Ocean Islands-water withdrawals,runoff,grade14,0.6904,2.06594177536
EU-15,Arctic Ocean Islands-water withdrawals,runoff,grade15,0.742,3.10615337227273
EU-15,Arctic Ocean Islands-water withdrawals,runoff,grade16,0.7936,4.29791269940364
EU-15,Arctic Ocean Islands-water withdrawals,runoff,grade17,0.8452,5.61219839124727
EU-15,Arctic Ocean Islands-water withdrawals,runoff,grade18,0.8968,7.01998908229819
EU-15,Arctic Ocean Islands-water withdrawals,runoff,grade19,0.9484,8.49226340705091
EU-15,Arctic Ocean Islands-water withdrawals,runoff,grade20,1,10
USA,Arkansas White Red-water withdrawals,runoff,grade1,0,1e-05
USA,Arkansas White Red-water withdrawals,runoff,grade2,0.0137629974336223,1.1358024691358e-05
USA,Arkansas White Red-water withdrawals,runoff,grade3,0.0275259948672447,2.08641975308642e-05
USA,Arkansas White Red-water withdrawals,runoff,grade4,0.041288992300867,4.66666666666666e-05
USA,Arkansas White Red-water withdrawals,runoff,grade5,0.0550519897344893,9.69135802469135e-05
USA,Arkansas White Red-water withdrawals,runoff,grade6,0.0688149871681117,0.000179753086419753
USA,Arkansas White Red-water withdrawals,runoff,grade7,0.082577984601734,0.000303333333333333
USA,Arkansas White Red-water withdrawals,runoff,grade8,0.0963409820353564,0.000475802469135803
USA,Arkansas White Red-water withdrawals,runoff,grade9,0.110103979468979,0.000705308641975309
USA,Arkansas White Red-water withdrawals,runoff,grade10,0.123866976902601,0.001
USA,Arkansas White Red-water withdrawals,runoff,grade11,0.211480279212341,0.113893722912778
USA,Arkansas White Red-water withdrawals,runoff,grade12,0.299093581522081,0.443478730090693
USA,Arkansas White Red-water withdrawals,runoff,grade13,0.386706883831821,0.982412979691587
USA,Arkansas White Red-water withdrawals,runoff,grade14,0.474320186141561,1.7233544298733
USA,Arkansas White Red-water withdrawals,runoff,grade15,0.561933488451301,2.65896103879368
USA,Arkansas White Red-water withdrawals,runoff,grade16,0.64954679076104,3.78189076461056
USA,Arkansas White Red-water withdrawals,runoff,grade17,0.73716009307078,5.0848015654818
USA,Arkansas White Red-water withdrawals,runoff,grade18,0.82477339538052,6.56035139956522
USA,Arkansas White Red-water withdrawals,runoff,grade19,0.91238669769026,8.20119822501867
USA,Arkansas White Red-water withdrawals,runoff,grade20,1,10
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade1,0,1e-05
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade2,0.0566666666666667,1.1358024691358e-05
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade3,0.113333333333333,2.08641975308642e-05
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade4,0.17,4.66666666666667e-05
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade5,0.226666666666667,9.69135802469136e-05
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade6,0.283333333333333,0.000179753086419753
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade7,0.34,0.000303333333333333
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade8,0.396666666666667,0.000475802469135803
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade9,0.453333333333333,0.000705308641975309
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade10,0.51,0.001
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade11,0.559,0.147120740570588
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade12,0.608,0.564523846211764
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade13,0.657,1.22262670164118
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade14,0.706,2.09084669157647
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade15,0.755,3.13860120073529
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade16,0.804,4.33530761383529
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade17,0.853,5.65038331559412
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade18,0.902,7.05324569072941
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade19,0.951,8.51331212395882
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade20,1,9.99999999999999
Australia_NZ,Australia-East Coast-water withdrawals,runoff,grade1,0,1e-05
Australia_NZ,Australia-East Coast-water withdrawals,runoff,grade2,0.036,1.1358024691358e-05
Australia_NZ,Australia-East Coast-water withdrawals,runoff,grade3,0.072,2.08641975308642e-05
Australia_NZ,Australia-East Coast-water withdrawals,runoff,grade4,0.108,4.66666666666667e-05
Australia_NZ,Australia-East Coast-water withdrawals,runoff,grade5,0.144,9.69135802469136e-05
Australia_NZ,Australia-East Coast-water withdrawals,runoff,grade6,0.18,0.000179753086419753
Australia_NZ,Australia-East Coast-water withdrawals,runoff,grade7,0.216,0.000303333333333334
Australia_NZ,Australia-East Coast-water withdrawals,runoff,grade8,0.252,0.000475802469135803
Australia_NZ,Australia-East Coast-water withdrawals,runoff,grade9,0.288,0.000705308641975309
Australia_NZ,Australia-East Coast-water withdrawals,runoff,grade10,0.324,0.001
Australia_NZ,Australia-East Coast-water withdrawals,runoff,grade11,0.3916,0.13066158084
Australia_NZ,Australia-East Coast-water withdrawals,runoff,grade12,0.4592,0.505467487431111
Australia_NZ,Australia-East Coast-water withdrawals,runoff,grade13,0.5268,1.10600846588
Australia_NZ,Australia-East Coast-water withdrawals,runoff,grade14,0.5944,1.91287526229333
Australia_NZ,Australia-East Coast-water withdrawals,runoff,grade15,0.662,2.90665862277778
Australia_NZ,Australia-East Coast-water withdrawals,runoff,grade16,0.7296,4.06794929344
Australia_NZ,Australia-East Coast-water withdrawals,runoff,grade17,0.7972,5.37733802038666
Australia_NZ,Australia-East Coast-water withdrawals,runoff,grade18,0.8648,6.81541554972444
Australia_NZ,Australia-East Coast-water withdrawals,runoff,grade19,0.9324,8.36277262755999
Australia_NZ,Australia-East Coast-water withdrawals,runoff,grade20,1,10
Australia_NZ,Australia-Interior-water withdrawals,runoff,grade1,0,1e-05
Australia_NZ,Australia-Interior-water withdrawals,runoff,grade2,0.0263333333333333,1.1358024691358e-05
Australia_NZ,Australia-Interior-water withdrawals,runoff,grade3,0.0526666666666667,2.08641975308642e-05
Australia_NZ,Australia-Interior-water withdrawals,runoff,grade4,0.079,4.66666666666666e-05
Australia_NZ,Australia-Interior-water withdrawals,runoff,grade5,0.105333333333333,9.69135802469135e-05
Australia_NZ,Australia-Interior-water withdrawals,runoff,grade6,0.131666666666667,0.000179753086419753
Australia_NZ,Australia-Interior-water withdrawals,runoff,grade7,0.158,0.000303333333333333
Australia_NZ,Australia-Interior-water withdrawals,runoff,grade8,0.184333333333333,0.000475802469135803
Australia_NZ,Australia-Interior-water withdrawals,runoff,grade9,0.210666666666667,0.000705308641975309
Australia_NZ,Australia-Interior-water withdrawals,runoff,grade10,0.237,0.001
Australia_NZ,Australia-Interior-water withdrawals,runoff,grade11,0.3133,0.123114246897848
Australia_NZ,Australia-Interior-water withdrawals,runoff,grade12,0.3896,0.478094125678987
Australia_NZ,Australia-Interior-water withdrawals,runoff,grade13,0.4659,1.0517638371457
Australia_NZ,Australia-Interior-water withdrawals,runoff,grade14,0.5422,1.82994758210025
Australia_NZ,Australia-Interior-water withdrawals,runoff,grade15,0.6185,2.79846956134494
Australia_NZ,Australia-Interior-water withdrawals,runoff,grade16,0.6948,3.94315397568203
Australia_NZ,Australia-Interior-water withdrawals,runoff,grade17,0.7711,5.2498250259138
Australia_NZ,Australia-Interior-water withdrawals,runoff,grade18,0.8474,6.70430691284253
Australia_NZ,Australia-Interior-water withdrawals,runoff,grade19,0.9237,8.29242383727051
Australia_NZ,Australia-Interior-water withdrawals,runoff,grade20,1,10
Australia_NZ,Australia-North Coast-water withdrawals,runoff,grade1,0,1e-05
Australia_NZ,Australia-North Coast-water withdrawals,runoff,grade2,0.0321111111111111,1.1358024691358e-05
Australia_NZ,Australia-North Coast-water withdrawals,runoff,grade3,0.0642222222222222,2.08641975308642e-05
Australia_NZ,Australia-North Coast-water withdrawals,runoff,grade4,0.0963333333333333,4.66666666666667e-05
Australia_NZ,Australia-North Coast-water withdrawals,runoff,grade5,0.128444444444444,9.69135802469136e-05
Australia_NZ,Australia-North Coast-water withdrawals,runoff,grade6,0.160555555555556,0.000179753086419753
Australia_NZ,Australia-North Coast-water withdrawals,runoff,grade7,0.192666666666667,0.000303333333333333
Australia_NZ,Australia-North Coast-water withdrawals,runoff,grade8,0.224777777777778,0.000475802469135803
Australia_NZ,Australia-North Coast-water withdrawals,runoff,grade9,0.256888888888889,0.000705308641975309
Australia_NZ,Australia-North Coast-water withdrawals,runoff,grade10,0.289,0.001
Australia_NZ,Australia-North Coast-water withdrawals,runoff,grade11,0.3601,0.127604836585156
Australia_NZ,Australia-North Coast-water withdrawals,runoff,grade12,0.4312,0.494421439423114
Australia_NZ,Australia-North Coast-water withdrawals,runoff,grade13,0.5023,1.08414499312031
Australia_NZ,Australia-North Coast-water withdrawals,runoff,grade14,0.5734,1.87947068228318
Australia_NZ,Australia-North Coast-water withdrawals,runoff,grade15,0.6445,2.86309369151817
Australia_NZ,Australia-North Coast-water withdrawals,runoff,grade16,0.7156,4.01770920543169
Australia_NZ,Australia-North Coast-water withdrawals,runoff,grade17,0.7867,5.32601240863021
Australia_NZ,Australia-North Coast-water withdrawals,runoff,grade18,0.8578,6.77069848572014
Australia_NZ,Australia-North Coast-water withdrawals,runoff,grade19,0.9289,8.33446262130792
Australia_NZ,Australia-North Coast-water withdrawals,runoff,grade20,1,10
Australia_NZ,Australia-South Coast-water withdrawals,runoff,grade1,0,1e-05
Australia_NZ,Australia-South Coast-water withdrawals,runoff,grade2,0.033,1.1358024691358e-05
Australia_NZ,Australia-South Coast-water withdrawals,runoff,grade3,0.066,2.08641975308642e-05
Australia_NZ,Australia-South Coast-water withdrawals,runoff,grade4,0.099,4.66666666666667e-05
Australia_NZ,Australia-South Coast-water withdrawals,runoff,grade5,0.132,9.69135802469136e-05
Australia_NZ,Australia-South Coast-water withdrawals,runoff,grade6,0.165,0.000179753086419753
Australia_NZ,Australia-South Coast-water withdrawals,runoff,grade7,0.198,0.000303333333333333
Australia_NZ,Australia-South Coast-water withdrawals,runoff,grade8,0.231,0.000475802469135803
Australia_NZ,Australia-South Coast-water withdrawals,runoff,grade9,0.264,0.000705308641975309
Australia_NZ,Australia-South Coast-water withdrawals,runoff,grade10,0.297,0.001
Australia_NZ,Australia-South Coast-water withdrawals,runoff,grade11,0.3673,0.12830158327
Australia_NZ,Australia-South Coast-water withdrawals,runoff,grade12,0.4376,0.496943051626667
Australia_NZ,Australia-South Coast-water withdrawals,runoff,grade13,0.5079,1.08913848289
Australia_NZ,Australia-South Coast-water withdrawals,runoff,grade14,0.5782,1.88710195488
Australia_NZ,Australia-South Coast-water withdrawals,runoff,grade15,0.6485,2.87304754541667
Australia_NZ,Australia-South Coast-water withdrawals,runoff,grade16,0.7188,4.02918933232
Australia_NZ,Australia-South Coast-water withdrawals,runoff,grade17,0.7891,5.33774139341
Australia_NZ,Australia-South Coast-water withdrawals,runoff,grade18,0.8594,6.78091780650667
Australia_NZ,Australia-South Coast-water withdrawals,runoff,grade19,0.9297,8.34093264943
Australia_NZ,Australia-South Coast-water withdrawals,runoff,grade20,1,10
Australia_NZ,Australia-West Coast-water withdrawals,runoff,grade1,0,1e-05
Australia_NZ,Australia-West Coast-water withdrawals,runoff,grade2,0.0334444444444444,1.1358024691358e-05
Australia_NZ,Australia-West Coast-water withdrawals,runoff,grade3,0.0668888888888889,2.08641975308642e-05
Australia_NZ,Australia-West Coast-water withdrawals,runoff,grade4,0.100333333333333,4.66666666666667e-05
Australia_NZ,Australia-West Coast-water withdrawals,runoff,grade5,0.133777777777778,9.69135802469136e-05
Australia_NZ,Australia-West Coast-water withdrawals,runoff,grade6,0.167222222222222,0.000179753086419753
Australia_NZ,Australia-West Coast-water withdrawals,runoff,grade7,0.200666666666667,0.000303333333333333
Australia_NZ,Australia-West Coast-water withdrawals,runoff,grade8,0.234111111111111,0.000475802469135803
Australia_NZ,Australia-West Coast-water withdrawals,runoff,grade9,0.267555555555556,0.000705308641975309
Australia_NZ,Australia-West Coast-water withdrawals,runoff,grade10,0.301,0.001
Australia_NZ,Australia-West Coast-water withdrawals,runoff,grade11,0.3709,0.128650420119302
Australia_NZ,Australia-West Coast-water withdrawals,runoff,grade12,0.4408,0.498204622882657
Australia_NZ,Australia-West Coast-water withdrawals,runoff,grade13,0.5107,1.0916361547886
Australia_NZ,Australia-West Coast-water withdrawals,runoff,grade14,0.5806,1.89091856233568
Australia_NZ,Australia-West Coast-water withdrawals,runoff,grade15,0.6505,2.87802539202242
Australia_NZ,Australia-West Coast-water withdrawals,runoff,grade16,0.7204,4.03493019034737
Australia_NZ,Australia-West Coast-water withdrawals,runoff,grade17,0.7903,5.34360650380907
Australia_NZ,Australia-West Coast-water withdrawals,runoff,grade18,0.8602,6.78602787890605
Australia_NZ,Australia-West Coast-water withdrawals,runoff,grade19,0.9301,8.34416786213684
Australia_NZ,Australia-West Coast-water withdrawals,runoff,grade20,1,10
Mexico,Baja California-water withdrawals,runoff,grade1,0,1e-05
Mexico,Baja California-water withdrawals,runoff,grade2,0.00044674890167645,0.000104363518278998
Mexico,Baja California-water withdrawals,runoff,grade3,0.0008934978033529,0.000202636156988247
Mexico,Baja California-water withdrawals,runoff,grade4,0.00134024670502935,0.000304817916127746
Mexico,Baja California-water withdrawals,runoff,grade5,0.0017869956067058,0.000410908795697496
Mexico,Baja California-water withdrawals,runoff,grade6,0.00223374450838225,0.000520908795697496
Mexico,Baja California-water withdrawals,runoff,grade7,0.0026804934100587,0.000634817916127746
Mexico,Baja California-water withdrawals,runoff,grade8,0.00312724231173515,0.000752636156988247
Mexico,Baja California-water withdrawals,runoff,grade9,0.0035739912134116,0.000874363518278998
Mexico,Baja California-water withdrawals,runoff,grade10,0.00402074011508805,0.001
Mexico,Baja California-water withdrawals,runoff,grade11,0.103618666103579,0.126590561732723
Mexico,Baja California-water withdrawals,runoff,grade12,0.20321659209207,0.446472109747062
Mexico,Baja California-water withdrawals,runoff,grade13,0.302814518080562,0.960644644043019
Mexico,Baja California-water withdrawals,runoff,grade14,0.402412444069053,1.66910816462059
Mexico,Baja California-water withdrawals,runoff,grade15,0.502010370057544,2.57186267147978
Mexico,Baja California-water withdrawals,runoff,grade16,0.601608296046035,3.66890816462059
Mexico,Baja California-water withdrawals,runoff,grade17,0.701206222034526,4.96024464404302
Mexico,Baja California-water withdrawals,runoff,grade18,0.800804148023018,6.44587210974706
Mexico,Baja California-water withdrawals,runoff,grade19,0.900402074011509,8.12579056173272
Mexico,Baja California-water withdrawals,runoff,grade20,1,10
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade1,0,1e-05
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade2,0.0627777777777778,1.1358024691358e-05
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade3,0.125555555555556,2.08641975308642e-05
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade4,0.188333333333333,4.66666666666667e-05
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade5,0.251111111111111,9.69135802469136e-05
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade6,0.313888888888889,0.000179753086419753
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade7,0.376666666666667,0.000303333333333333
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade8,0.439444444444444,0.000475802469135802
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade9,0.502222222222222,0.000705308641975309
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade10,0.565,0.001
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade11,0.6085,0.152023116672124
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade12,0.652,0.582045219553982
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade13,0.6955,1.25718142909425
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade14,0.739,2.14354686574159
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade15,0.7825,3.20725664994469
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade16,0.826,4.41442590215221
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade17,0.8695,5.73116974281283
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade18,0.913,7.12360329237522
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade19,0.9565,8.55784167128805
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade20,1,10
India,Bay of Bengal-North East Coast-water withdrawals,runoff,grade1,0,1e-05
India,Bay of Bengal-North East Coast-water withdrawals,runoff,grade2,0.0484444444444444,1.1358024691358e-05
India,Bay of Bengal-North East Coast-water withdrawals,runoff,grade3,0.0968888888888889,2.08641975308642e-05
India,Bay of Bengal-North East Coast-water withdrawals,runoff,grade4,0.145333333333333,4.66666666666666e-05
India,Bay of Bengal-North East Coast-water withdrawals,runoff,grade5,0.193777777777778,9.69135802469136e-05
India,Bay of Bengal-North East Coast-water withdrawals,runoff,grade6,0.242222222222222,0.000179753086419753
